CV.IA.CUN;IDE_ID Elemento
CV.IA.CUN;IDE_LOR
CV.IA.CUN;IDE_Uniclass
CV.IA.CUN;INF_Campata di appartenenza
CV.IA.CUN;INF_Numerazione struttura campata
CV.IA.CUN;INF_Impalcato di appartenenza
CV.IA.CUN;INF_Codice BMS
CV.IA.CUN;LOC_Carreggiata
CV.IA.CUN;LOC_Direzione
CV.IA.CUN;TEC_Documentazione tecnica
CV.IA.CUN;TEC_Materiale
CV.IA.CUN;TEC_Classificazione d uso stradale
CV.FP.DIA;ANA_Esecutore
CV.FP.DIA;ANA_Progettista
CV.FP.DIA;GEO_Diametro
CV.FP.DIA;GEO_Larghezza
CV.FP.DIA;GEO_Lunghezza
CV.FP.DIA;GEO_Quota altimetrica inferiore
CV.FP.DIA;GEO_Quota altimetrica superiore
CV.FP.DIA;GEO_Volume
CV.FP.DIA;GEO_Spessore parete
CV.FP.DIA;IDE_Codice opera
CV.FP.DIA;IDE_Codice WBS
CV.FP.DIA;IDE_Gruppo anagrafica
CV.FP.DIA;IDE_ID Elemento
CV.FP.DIA;IDE_LOR
CV.FP.DIA;IDE_Uniclass
CV.FP.DIA;LOC_Carreggiata
CV.FP.DIA;LOC_Direzione
CV.FP.DIA;TEC_Documentazione tecnica
CV.FP.DIA;TEC_Incidenza armatura
CV.FP.DIA;TEC_Materiale
CV.FP.DIA;TEC_Tipologia acciaio
CV.FO.DIA;ANA_Esecutore
CV.FO.DIA;ANA_Progettista
CV.FO.DIA;GEO_Diametro
CV.FO.DIA;GEO_Larghezza
CV.FO.DIA;GEO_Lunghezza
CV.FO.DIA;GEO_Quota altimetrica inferiore
CV.FO.DIA;GEO_Quota altimetrica superiore
CV.FO.DIA;GEO_Volume
CV.FO.DIA;GEO_Spessore parete
CV.FO.DIA;IDE_Codice opera
CV.FO.DIA;IDE_Codice WBS
CV.FO.DIA;IDE_Gruppo anagrafica
CV.FO.DIA;IDE_ID Elemento
CV.FO.DIA;IDE_LOR
CV.FO.DIA;IDE_Uniclass
CV.FO.DIA;LOC_Carreggiata
CV.FO.DIA;LOC_Direzione
CV.FO.DIA;TEC_Documentazione tecnica
CV.FO.DIA;TEC_Incidenza armatura
CV.FO.DIA;TEC_Materiale
CV.FO.DIA;TEC_Tipologia acciaio
CV.GI.GIU;ANA_Esecutore
CV.GI.GIU;ANA_Progettista
CV.GI.GIU;GEO_Altezza
CV.GI.GIU;GEO_Larghezza
CV.GI.GIU;GEO_Lunghezza
CV.GI.GIU;GEO_Peso
CV.GI.GIU;IDE_Codice opera
CV.GI.GIU;IDE_Codice WBS
CV.GI.GIU;IDE_Gruppo anagrafica
CV.GI.GIU;IDE_ID Elemento
CV.GI.GIU;IDE_LOR
CV.GI.GIU;IDE_Uniclass
CV.GI.GIU;LOC_Carreggiata
CV.GI.GIU;LOC_Direzione
CV.GI.GIU;TEC_Documentazione tecnica
CV.GI.GIU;TEC_Tipologia
CV.GI.GIU;TEC_Tipologia giunti di superficie
CV.PD.ISA;ANA_Esecutore
CV.PD.ISA;ANA_Progettista
CV.PD.ISA;GEO_Diametro
CV.PD.ISA;GEO_Larghezza
CV.PD.ISA;GEO_Lunghezza
CV.PD.ISA;GEO_Peso
